ticker,strategy,engine,strategy_contract,strategy_contract_version,rule_fingerprint,strategy_fingerprint,cost_assumption_source,execution_assumption,tested_entry_rule,tested_risk_rule,raw_signal_count,effective_samples,closed_trade_count,sample_count,trade_count,executed_entry_count,open_position_count,lookback_start,lookback_end,forward_horizon,valid,min_sample_required,description,strategy_total_return,strategy_cagr,strategy_sharpe,strategy_max_drawdown,strategy_worst_day,strategy_best_day,buy_hold_return_same_window,alpha_vs_buy_hold,trade_win_rate,avg_trade_return,median_trade_return,worst_trade_return,best_trade_return,latest_entry_signal_active,latest_exit_signal_active,latest_position_active,reason,data_source,market_timezone,report_generated_at_utc,price_frequency,price_adjustment_policy,data_timestamp,price_basis
JPM,rsi_oversold_reclaim_40,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,rsi_oversold_reclaim_40,close_below_ma20_or_rsi_above_70,272,35,35,35,35,35,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,RSI recovers through 40 after an oversold reading while price is above MA5.,-0.077,-0.0037,0.039,-0.3104,-0.1073,0.2467,14.5319,-14.6089,0.3143,0.0015,-0.0103,-0.159,0.4691,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
MSTR,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,100,100,100,100,100,100,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,1.0851,0.0348,0.2619,-0.6654,-0.2121,0.2632,15.6946,-14.6095,0.35,0.0177,-0.0119,-0.2199,0.9965,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
VRT,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,717,53,53,53,53,53,0,2018-07-30,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,14.8936,0.4174,1.2036,-0.3316,-0.2988,0.2925,29.9814,-15.0878,0.5849,0.0614,0.0146,-0.1444,0.4288,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
META,ma20_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma20_reclaim_bullish,close_below_ma20,114,114,114,114,114,114,0,2012-05-18,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA20 in a bullish intermediate trend.,0.9246,0.0475,0.3427,-0.5203,-0.1896,0.2328,16.4401,-15.5155,0.386,0.0085,-0.0061,-0.1414,0.4915,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
ON,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,1520,158,158,158,158,158,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,3.7119,0.0748,0.4062,-0.4926,-0.1105,0.2036,19.3536,-15.6417,0.4494,0.0146,-0.0123,-0.1541,0.4605,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
META,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,1062,100,100,100,100,101,1,2012-05-18,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,0.5622,0.0321,0.2498,-0.6016,-0.1896,0.2961,16.4401,-15.8779,0.4,0.0087,-0.0099,-0.1504,0.4317,True,False,True,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
META,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,97,97,97,97,97,97,0,2012-05-18,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,0.5104,0.0297,0.2453,-0.3906,-0.1896,0.2032,16.4401,-15.9297,0.4124,0.0073,-0.0075,-0.1392,0.4463,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
ADI,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,997,114,114,114,114,114,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,0.2172,0.0092,0.1361,-0.4263,-0.1621,0.1086,16.5505,-16.3333,0.4386,0.0033,-0.0054,-0.1467,0.1843,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
MSTR,rsi_oversold_reclaim_40,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,rsi_oversold_reclaim_40,close_below_ma20_or_rsi_above_70,234,42,42,42,42,42,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,RSI recovers through 40 after an oversold reading while price is above MA5.,-0.7738,-0.0669,-0.4609,-0.7941,-0.2526,0.0873,15.6946,-16.4684,0.2857,-0.0301,-0.0226,-0.3627,0.1617,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
ADI,rsi_oversold_reclaim_40,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,rsi_oversold_reclaim_40,close_below_ma20_or_rsi_above_70,214,34,34,34,34,34,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,RSI recovers through 40 after an oversold reading while price is above MA5.,-0.0026,-0.0001,0.0247,-0.2502,-0.0577,0.0626,16.5505,-16.5531,0.3824,0.0009,-0.0051,-0.0744,0.1442,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
ADI,ma20_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma20_reclaim_bullish,close_below_ma20,177,177,177,177,177,177,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA20 in a bullish intermediate trend.,-0.1033,-0.0051,0.0342,-0.3865,-0.0997,0.1086,16.5505,-16.6538,0.3898,0.0003,-0.0078,-0.1216,0.1806,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
ADI,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,183,183,183,183,183,183,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,-0.5689,-0.0384,-0.1549,-0.7186,-0.0997,0.1086,16.5505,-17.1194,0.306,-0.0033,-0.0125,-0.1243,0.2883,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
ETN,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,1611,131,131,131,131,131,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,1.8866,0.0506,0.408,-0.2986,-0.1556,0.0938,19.4249,-17.5383,0.542,0.0097,0.003,-0.1597,0.2799,True,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
TXN,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,881,107,107,107,107,108,1,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,1.2275,0.038,0.3338,-0.3905,-0.1334,0.1943,18.9202,-17.6927,0.4393,0.0097,-0.0046,-0.1366,0.288,False,True,True,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
TXN,rsi_oversold_reclaim_40,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,rsi_oversold_reclaim_40,close_below_ma20_or_rsi_above_70,168,24,24,24,24,24,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,True,20,RSI recovers through 40 after an oversold reading while price is above MA5.,0.5035,0.0192,0.3469,-0.2256,-0.0624,0.0722,18.9202,-18.4167,0.5833,0.0195,0.0039,-0.1216,0.1545,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
TXN,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,156,155,155,155,155,156,1,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,0.434,0.0169,0.1847,-0.5462,-0.085,0.1943,18.9202,-18.4862,0.3484,0.0044,-0.007,-0.1325,0.4026,False,True,True,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
ON,rsi_oversold_reclaim_40,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,rsi_oversold_reclaim_40,close_below_ma20_or_rsi_above_70,226,34,34,34,34,34,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,True,20,RSI recovers through 40 after an oversold reading while price is above MA5.,0.5799,0.0215,0.2511,-0.2312,-0.0907,0.095,19.3536,-18.7737,0.5294,0.0175,0.0023,-0.0952,0.3171,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
ETN,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,144,143,143,143,143,143,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,0.6107,0.0224,0.2186,-0.5882,-0.1556,0.0876,19.4249,-18.8142,0.3846,0.006,-0.007,-0.1597,0.5267,True,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
MSFT,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,139,139,139,139,139,139,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,1.1569,0.0364,0.3221,-0.2978,-0.0717,0.1008,19.987,-18.8301,0.3525,0.0073,-0.0087,-0.0773,0.2834,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
ETN,rsi_oversold_reclaim_40,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,rsi_oversold_reclaim_40,close_below_ma20_or_rsi_above_70,217,34,34,34,34,34,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,RSI recovers through 40 after an oversold reading while price is above MA5.,0.5197,0.0197,0.3182,-0.1432,-0.0728,0.0942,19.4249,-18.9052,0.5,0.0141,-0.0013,-0.082,0.1557,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
QQQ,ma50_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma50_reclaim_bullish,close_below_ma50,145,144,144,144,144,144,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA50 while remaining above MA200.,1.2771,0.039,0.3994,-0.2847,-0.0507,0.0355,20.3829,-19.1058,0.375,0.0072,-0.0082,-0.0572,0.3134,True,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
ETN,ma20_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma20_reclaim_bullish,close_below_ma20,155,154,154,154,154,154,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA20 in a bullish intermediate trend.,0.11,0.0049,0.1015,-0.5013,-0.0762,0.0751,19.4249,-19.3149,0.474,0.0015,-0.0038,-0.1099,0.2695,True,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
TXN,ma20_reclaim_bullish,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,ma20_reclaim_bullish,close_below_ma20,212,212,212,212,212,212,0,2005-01-03,2026-07-13,next_close_to_next_close_after_exit_signal,True,20,Price reclaims MA20 in a bullish intermediate trend.,-0.4558,-0.0279,-0.1418,-0.5399,-0.085,0.0994,18.9202,-19.376,0.4104,-0.0022,-0.0057,-0.0898,0.1788,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-13,adjusted
QQQ,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,1027,105,105,105,105,105,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,1.0057,0.0329,0.4001,-0.2976,-0.0507,0.0423,20.3829,-19.3772,0.4762,0.0074,-0.0011,-0.0629,0.1597,False,True,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
MSFT,momentum_leader,vectorbt,v6-rc2-shared-rules-next-close,v6-rc2-shared-rules-next-close,58872b8925760906ed358f88a8ce7ab4a660bd2161a935df41649fec13705436,0bc190976cd62389f1d4cca6ba7c5d2359f01ee617c8bf764860c40cf2a84807,configured_not_observed,Signal on trading bar t; entry/exit can execute only at trading bar t+1 close.,momentum_leader,close_below_ma20_or_rsi_above_82,1176,123,123,123,123,123,0,2005-01-03,2026-07-14,next_close_to_next_close_after_exit_signal,True,20,Positive 20-day momentum and relative strength without extreme RSI.,0.4553,0.0176,0.2001,-0.2967,-0.114,0.1008,19.987,-19.5317,0.3659,0.0047,-0.0113,-0.1195,0.217,False,False,False,,Tiingo daily local CSV cache,America/New_York,2026-07-15T00:56:51.739909+00:00,end_of_day_daily,adjusted_ohlc_when_available_else_unadjusted,2026-07-14,adjusted
