date,strategy_value,regime,raw_regime_signal_same_day,execution_assumption,cash,cash_weight,QQQ_weight,SMH_weight,MSFT_weight,SPY_weight,tech_ai_concentration,semiconductor_exposure,MSFT_exposure
2022-03-23,135488.1508,defensive,defensive,"previous-day regime signal, current-day close execution",54274.5014,0.400585,0.181107,0.117948,0.160375,0.139986,0.459429,0.117948,0.160375
2022-03-24,137431.5803,defensive,base,"previous-day regime signal, current-day close execution",54274.5014,0.39492,0.182514,0.121938,0.160541,0.140087,0.464993,0.121938,0.160541
2022-03-25,137376.6476,base,base,"previous-day regime signal, current-day close execution",20609.8613,0.150024,0.29999,0.249977,0.200013,0.099996,0.74998,0.249977,0.200013
2022-03-28,138996.6279,base,base,"previous-day regime signal, current-day close execution",20609.8613,0.148276,0.301081,0.248858,0.202251,0.099533,0.752191,0.248858,0.202251
2022-03-29,141098.2494,base,base,"previous-day regime signal, current-day close execution",20611.9217,0.146082,0.301701,0.250694,0.202259,0.099264,0.754654,0.250694,0.202259
2022-03-30,139376.8777,base,base,"previous-day regime signal, current-day close execution",20613.982,0.147901,0.302054,0.246425,0.203751,0.099869,0.75223,0.246425,0.203751
2022-03-31,137442.6868,base,defensive,"previous-day regime signal, current-day close execution",20613.982,0.149982,0.302508,0.244829,0.202965,0.099716,0.750302,0.244829,0.202965
2022-04-01,136934.9294,defensive,defensive,"previous-day regime signal, current-day close execution",54782.981,0.400066,0.179968,0.119959,0.160004,0.140003,0.459931,0.119959,0.160004
2022-04-04,138270.619,defensive,base,"previous-day regime signal, current-day close execution",54782.981,0.396201,0.181899,0.12076,0.161301,0.139839,0.46396,0.12076,0.161301
2022-04-05,136432.0953,base,defensive,"previous-day regime signal, current-day close execution",20468.2033,0.150025,0.29999,0.249975,0.200014,0.099997,0.749979,0.249975,0.200014
2022-04-06,133681.1658,defensive,defensive,"previous-day regime signal, current-day close execution",53481.157,0.400065,0.179969,0.119955,0.160008,0.140003,0.459932,0.119955,0.160008
2022-04-07,133971.4459,defensive,defensive,"previous-day regime signal, current-day close execution",53483.8304,0.399218,0.180007,0.119714,0.160658,0.140404,0.460378,0.119714,0.160658
2022-04-08,132888.5904,defensive,defensive,"previous-day regime signal, current-day close execution",53483.8304,0.402471,0.178937,0.117821,0.159602,0.141169,0.456359,0.117821,0.159602
2022-04-11,130817.0621,defensive,severe_defensive,"previous-day regime signal, current-day close execution",53483.8304,0.408844,0.17747,0.116995,0.155737,0.140954,0.450202,0.116995,0.155737
2022-04-12,130327.3082,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78203.8046,0.600057,0.099971,0.079989,0.119994,0.099989,0.299954,0.079989,0.119994
2022-04-13,131301.1679,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78207.7136,0.595636,0.101246,0.081282,0.121452,0.100384,0.30398,0.081282,0.121452
2022-04-14,130078.5894,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78210.059,0.601252,0.099861,0.079548,0.119273,0.100066,0.298682,0.079548,0.119273
2022-04-18,130310.9617,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78211.6226,0.600192,0.099759,0.080766,0.119354,0.099929,0.299879,0.080766,0.119354
2022-04-19,131300.8776,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78211.6226,0.595667,0.10122,0.081864,0.120473,0.100776,0.303557,0.081864,0.120473
2022-04-20,131136.4587,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78211.6226,0.596414,0.099869,0.081818,0.121072,0.100828,0.302758,0.081818,0.121072
2022-04-21,130065.9807,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78211.6226,0.601323,0.098608,0.08023,0.119702,0.100137,0.29854,0.08023,0.119702
2022-04-22,128757.5089,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78211.6226,0.607433,0.097001,0.079187,0.117999,0.098379,0.294187,0.079187,0.117999
2022-04-25,129542.5671,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78215.5317,0.603782,0.097652,0.080068,0.120147,0.09835,0.297867,0.080068,0.120147
2022-04-26,127675.6774,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78219.4407,0.612642,0.09534,0.077775,0.117345,0.096898,0.29046,0.077775,0.117345
2022-04-27,128368.8692,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78219.4407,0.609333,0.094712,0.076983,0.122326,0.096646,0.294021,0.076983,0.122326
2022-04-28,130041.5029,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78227.2587,0.601556,0.096814,0.080332,0.123485,0.097813,0.300631,0.080332,0.123485
2022-04-29,127870.8878,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",78227.2587,0.611768,0.094027,0.078078,0.120331,0.095797,0.292436,0.078078,0.120331
2022-05-02,128816.2593,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77290.2237,0.600004,0.099998,0.08,0.12,0.099998,0.299998,0.08,0.12
2022-05-03,128827.4078,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77290.2237,0.599952,0.100096,0.08065,0.118854,0.100448,0.2996,0.08065,0.118854
2022-05-04,130459.4561,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77290.2237,0.592446,0.102186,0.082372,0.120783,0.102212,0.305341,0.082372,0.120783
2022-05-05,128131.0137,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77297.9504,0.603273,0.098803,0.079932,0.117622,0.100371,0.296357,0.079932,0.117622
2022-05-06,127655.2103,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77297.9504,0.605521,0.097983,0.079407,0.116945,0.100143,0.294335,0.079407,0.116945
2022-05-09,125691.7413,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77297.9504,0.61498,0.09562,0.076564,0.114384,0.098451,0.286568,0.076564,0.114384
2022-05-10,126382.4621,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77297.9504,0.611619,0.096253,0.078114,0.115874,0.09814,0.290241,0.078114,0.115874
2022-05-11,125035.5149,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77297.9504,0.618208,0.094404,0.076534,0.113233,0.097621,0.284171,0.076534,0.113233
2022-05-12,124757.6103,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77297.9504,0.619585,0.094391,0.077068,0.11122,0.097736,0.282679,0.077068,0.11122
2022-05-13,126303.1518,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77297.9504,0.612003,0.096691,0.080116,0.112341,0.098848,0.289148,0.080116,0.112341
2022-05-16,125968.2039,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77297.9504,0.613631,0.095824,0.079032,0.112804,0.098709,0.28766,0.079032,0.112804
2022-05-17,127309.6302,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77305.6771,0.607226,0.097271,0.08194,0.113886,0.099678,0.293096,0.08194,0.113886
2022-05-18,125033.1694,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77305.6771,0.618281,0.09418,0.079445,0.110692,0.097402,0.284317,0.079445,0.110692
2022-05-19,124854.6217,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77313.4039,0.619227,0.093809,0.07958,0.11044,0.096943,0.283829,0.07958,0.11044
2022-05-20,124788.9753,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77305.6771,0.619491,0.093567,0.07966,0.110245,0.097037,0.283472,0.07966,0.110245
2022-05-23,125741.6755,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77317.2672,0.61489,0.094402,0.079691,0.112915,0.098103,0.287007,0.079691,0.112915
2022-05-24,125078.4274,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77321.1306,0.618181,0.092884,0.077999,0.113065,0.097871,0.283948,0.077999,0.113065
2022-05-25,125710.166,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77321.1306,0.615075,0.093711,0.079222,0.113753,0.098239,0.286686,0.079222,0.113753
2022-05-26,126808.0258,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77328.8573,0.60981,0.095474,0.081161,0.11422,0.099335,0.290855,0.081161,0.11422
2022-05-27,128320.4652,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77328.8573,0.602623,0.097428,0.083385,0.11599,0.100574,0.296803,0.083385,0.11599
2022-05-31,128095.8213,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",77328.8573,0.60368,0.09734,0.083185,0.115611,0.100185,0.296135,0.083185,0.115611
2022-06-01,127755.1381,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76653.4417,0.600003,0.099999,0.079999,0.119999,0.1,0.299997,0.079999,0.119999
2022-06-02,128838.6337,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76661.104,0.595016,0.101873,0.08213,0.119933,0.101048,0.303936,0.08213,0.119933
2022-06-03,127715.005,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76661.104,0.600251,0.100096,0.08041,0.118979,0.100264,0.299485,0.08041,0.118979
2022-06-06,127725.944,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76653.4417,0.60014,0.100421,0.08047,0.118409,0.10056,0.2993,0.08047,0.118409
2022-06-07,128252.8136,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76653.4417,0.597675,0.100871,0.080779,0.119568,0.101108,0.301218,0.080779,0.119568
2022-06-08,127685.2869,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76653.4417,0.600331,0.10059,0.079448,0.119178,0.100453,0.299216,0.079448,0.119178
2022-06-09,126457.8349,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76661.104,0.606219,0.098846,0.078085,0.117834,0.099016,0.294765,0.078085,0.117834
2022-06-10,124624.4739,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76661.104,0.615137,0.096762,0.076302,0.114239,0.097559,0.287304,0.076302,0.114239
2022-06-13,122462.1353,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76653.4417,0.625936,0.093892,0.073334,0.111326,0.095512,0.278552,0.073334,0.111326
2022-06-14,122639.1101,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76653.4417,0.625033,0.093927,0.073765,0.112188,0.095087,0.27988,0.073765,0.112188
2022-06-15,123663.9952,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76649.6106,0.619822,0.095475,0.074493,0.114567,0.095643,0.284535,0.074493,0.114567
2022-06-16,121887.2932,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76668.7663,0.629014,0.092958,0.0711,0.113102,0.093826,0.27716,0.0711,0.113102
2022-06-17,122279.0404,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76676.4286,0.627061,0.093787,0.071453,0.113973,0.093726,0.279213,0.071453,0.113973
2022-06-21,123462.0773,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76691.7531,0.621177,0.095228,0.072774,0.115657,0.095165,0.283658,0.072774,0.115657
2022-06-22,123254.9528,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76684.0142,0.622158,0.095248,0.071869,0.115573,0.095152,0.28269,0.071869,0.115573
2022-06-23,123829.0685,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76691.7531,0.619336,0.096219,0.071165,0.117641,0.095639,0.285025,0.071165,0.117641
2022-06-24,125467.3122,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76676.4286,0.611127,0.098216,0.073196,0.12007,0.097392,0.291482,0.073196,0.12007
2022-06-27,125156.891,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76691.7531,0.612765,0.097738,0.073133,0.119104,0.09726,0.289975,0.073133,0.119104
2022-06-28,123831.5101,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76691.7531,0.619323,0.095774,0.072053,0.116557,0.096293,0.284384,0.072053,0.116557
2022-06-29,123895.8597,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76699.4154,0.619064,0.095812,0.070746,0.118213,0.096164,0.284772,0.070746,0.118213
2022-06-30,123364.518,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",76714.74,0.621854,0.095032,0.070163,0.117158,0.095794,0.282352,0.070163,0.117158
2022-07-01,123383.0768,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",74030.6484,0.600007,0.099999,0.079995,0.12,0.099999,0.299994,0.079995,0.12
2022-07-05,123863.3912,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",74038.0485,0.59774,0.101316,0.080103,0.121041,0.0998,0.302461,0.080103,0.121041
2022-07-06,124244.7383,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",74038.0485,0.595905,0.101653,0.0804,0.122212,0.09983,0.304266,0.0804,0.122212
2022-07-07,125294.378,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",74045.4486,0.590972,0.102959,0.083409,0.122185,0.100476,0.308552,0.083409,0.122185
2022-07-08,125314.397,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",74045.4486,0.590877,0.103071,0.083845,0.121829,0.100377,0.308745,0.083845,0.121829
2022-07-11,124463.2838,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",74045.4486,0.594918,0.101559,0.082396,0.121218,0.099909,0.305173,0.082396,0.121218
2022-07-12,123601.0726,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",74038.0485,0.599008,0.101277,0.082938,0.117062,0.099716,0.301276,0.082938,0.117062
2022-07-13,123530.0361,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",74030.6484,0.599293,0.101126,0.083642,0.11669,0.099249,0.301458,0.083642,0.11669
2022-07-14,123862.6983,severe_defensive,severe_defensive,"previous-day regime signal, current-day close execution",74052.8487,0.597862,0.101215,0.085178,0.117003,0.098742,0.303395,0.085178,0.117003
